,circle,kpi,periodicity,range,period_year,period_month,date,value
938,Programs - Parents -Online,count leads,month,0 <= X,2022,3,2022-03-01,327.06239848670305
939,Programs - Parents -Online,count leads,month,0 <= X,2022,4,2022-04-01,361.0096800955421
940,Programs - Parents -Online,count leads,month,0 <= X,2022,5,2022-05-01,376.984943807115
941,Programs - Parents -Online,count leads,month,0 <= X,2022,6,2022-06-01,372.6986778347266
942,Programs - Parents -Online,count leads,month,0 <= X,2022,7,2022-07-01,349.9388561678939
943,Programs - Parents -Online,count leads,month,0 <= X,2022,8,2022-08-01,399.3569697747558
944,Programs - Parents -Online,count leads,month,0 <= X,2022,9,2022-09-01,349.4609434507559
945,Programs - Parents -Online,count leads,month,0 <= X,2022,10,2022-10-01,334.2598314282147
946,Programs - Parents -Online,count leads,month,0 <= X,2022,11,2022-11-01,358.4537259389266
947,Programs - Parents -Online,count leads,month,0 <= X,2022,12,2022-12-01,317.73010428808095
948,Programs - Parents -Online,count leads,month,0 <= X,2023,1,2023-01-01,390.81001100204213
949,Programs - Parents -Online,count leads,month,0 <= X,2023,2,2023-02-01,523.4713075934349
950,Programs - Parents -Online,count leads,month,0 <= X,2023,3,2023-03-01,586.8
951,Programs - Parents -Online,count leads,month,0 <= X,2023,4,2023-04-01,537.2
952,Programs - Parents -Online,count leads,month,0 <= X,2023,5,2023-05-01,540.4
953,Programs - Parents -Online,count leads,month,0 <= X,2023,6,2023-06-01,552.2
954,Programs - Parents -Online,count leads,month,0 <= X,2023,7,2023-07-01,496.4
955,Programs - Parents -Online,count leads,month,0 <= X,2023,8,2023-08-01,467.6
956,Programs - Parents -Online,count leads,month,0 <= X,2023,9,2023-09-01,502.6
957,Programs - Parents -Online,count leads,month,0 <= X,2023,10,2023-10-01,583.8
958,Programs - Parents -Online,count leads,month,0 <= X,2023,11,2023-11-01,583.8
959,Programs - Parents -Online,count leads,month,0 <= X,2023,12,2023-12-01,583.8
960,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2014,1,2014-01-01,
961,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2014,2,2014-02-01,
962,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2014,3,2014-03-01,100695.92775229501
963,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2014,4,2014-04-01,102647.01898494424
964,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2014,5,2014-05-01,108102.28305081316
965,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2014,6,2014-06-01,112822.36666663364
966,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2014,7,2014-07-01,114749.16781141578
967,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2014,8,2014-08-01,115546.87493017034
968,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2014,9,2014-09-01,125382.30262106848
969,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2014,10,2014-10-01,128789.93810437326
970,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2014,11,2014-11-01,123357.12996160351
971,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2014,12,2014-12-01,118697.54395308353
972,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2015,1,2015-01-01,116006.34072390835
973,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2015,2,2015-02-01,111489.20467210512
974,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2015,3,2015-03-01,105042.77991979236
975,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2015,4,2015-04-01,106467.40504275638
976,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2015,5,2015-05-01,105750.61233564315
977,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2015,6,2015-06-01,109811.72031209055
978,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2015,7,2015-07-01,110011.31661069459
979,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2015,8,2015-08-01,118005.64717647797
980,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2015,9,2015-09-01,125300.36316129053
981,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2015,10,2015-10-01,132855.23448343424
982,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2015,11,2015-11-01,132244.74354875134
983,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2015,12,2015-12-01,131261.11324918986
984,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2016,1,2016-01-01,120296.76357612658
985,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2016,2,2016-02-01,116250.58605846723
986,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2016,3,2016-03-01,109100.57924936339
987,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2016,4,2016-04-01,109888.2008754218
988,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2016,5,2016-05-01,109654.43984681522
989,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2016,6,2016-06-01,114191.11421195573
990,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2016,7,2016-07-01,116319.59185172096
991,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2016,8,2016-08-01,121777.10229802775
992,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2016,9,2016-09-01,118643.93536404031
993,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2016,10,2016-10-01,128257.19819588568
994,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2016,11,2016-11-01,122301.57362405362
995,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2016,12,2016-12-01,120930.66592666095
996,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2017,1,2017-01-01,118580.32784276071
997,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2017,2,2017-02-01,122824.88881576588
998,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2017,3,2017-03-01,109289.7845081304
999,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2017,4,2017-04-01,117231.4151839115
1000,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2017,5,2017-05-01,117995.6281136196
1001,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2017,6,2017-06-01,120159.1083270552
1002,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2017,7,2017-07-01,123822.29510069944
1003,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2017,8,2017-08-01,128972.9110029055
1004,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2017,9,2017-09-01,131930.82935766998
1005,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2017,10,2017-10-01,138931.6667263329
1006,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2017,11,2017-11-01,137654.21411495347
1007,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2017,12,2017-12-01,131638.37567933113
1008,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2018,1,2018-01-01,126393.10246470936
1009,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2018,2,2018-02-01,123440.56602519713
1010,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2018,3,2018-03-01,114345.63636722397
1011,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2018,4,2018-04-01,116077.89798633553
1012,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2018,5,2018-05-01,119886.6633512758
1013,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2018,6,2018-06-01,127626.51774763712
1014,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2018,7,2018-07-01,130168.90831351052
1015,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2018,8,2018-08-01,133672.9885070727
1016,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2018,9,2018-09-01,137203.30285862467
1017,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2018,10,2018-10-01,142732.2941841102
1018,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2018,11,2018-11-01,138172.1823729049
1019,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2018,12,2018-12-01,129037.86673613449
1020,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2019,1,2019-01-01,121196.62680700717
1021,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2019,2,2019-02-01,115947.81703931857
1022,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2019,3,2019-03-01,103695.58422931304
1023,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2019,4,2019-04-01,111098.59830236812
1024,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2019,5,2019-05-01,112863.7744586538
1025,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2019,6,2019-06-01,121244.87021949483
1026,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2019,7,2019-07-01,123864.05317662455
1027,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2019,8,2019-08-01,133943.9402487279
1028,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2019,9,2019-09-01,133842.85907630704
1029,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2019,10,2019-10-01,145946.36079642878
1030,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2019,11,2019-11-01,145731.4997062644
1031,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2019,12,2019-12-01,140821.80321530718
1032,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2020,1,2020-01-01,136542.42817703626
1033,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2020,2,2020-02-01,133249.38136295165
1034,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2020,3,2020-03-01,124856.47434750362
1035,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2020,4,2020-04-01,122515.34758232611
1036,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2020,5,2020-05-01,126932.07668495267
1037,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2020,6,2020-06-01,130784.91078502119
1038,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2020,7,2020-07-01,128064.13899551984
1039,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2020,8,2020-08-01,126247.21508554649
1040,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2020,9,2020-09-01,129437.40380913383
1041,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2020,10,2020-10-01,130536.99827099079
1042,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2020,11,2020-11-01,128404.06520296141
1043,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2020,12,2020-12-01,131136.15220793034
1044,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2021,1,2021-01-01,129975.1524624445
1045,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2021,2,2021-02-01,131026.32296686698
1046,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2021,3,2021-03-01,134317.64838946247
1047,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2021,4,2021-04-01,134196.76044431567
1048,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2021,5,2021-05-01,138023.64096001995
1049,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2021,6,2021-06-01,146512.5831684161
1050,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2021,7,2021-07-01,151280.99402811416
1051,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2021,8,2021-08-01,156967.59729627942
1052,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2021,9,2021-09-01,170777.52601674758
1053,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2021,10,2021-10-01,176755.74255989576
1054,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2021,11,2021-11-01,172515.88922594846
1055,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2021,12,2021-12-01,165448.76116622493
1056,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2022,1,2022-01-01,153014.1946308388
1057,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2022,2,2022-02-01,135102.52803437176
1058,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2022,3,2022-03-01,129533.81183534008
1059,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2022,4,2022-04-01,132507.90338658993
1060,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2022,5,2022-05-01,134145.60129086074
1061,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2022,6,2022-06-01,134251.74398816403
1062,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2022,7,2022-07-01,136560.85136651032
1063,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2022,8,2022-08-01,132674.78149723998
1064,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2022,9,2022-09-01,135574.48709897537
1065,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2022,10,2022-10-01,143764.67914231247
1066,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2022,11,2022-11-01,150624.63606967582
1067,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2022,12,2022-12-01,166419.60779338313
1068,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2023,1,2023-01-01,178460.54986168517
1069,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2023,2,2023-02-01,180011.6646093585
1070,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2023,3,2023-03-01,179602.0
1071,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2023,4,2023-04-01,182701.2
1072,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2023,5,2023-05-01,174762.0
1073,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2023,6,2023-06-01,175531.4
1074,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2023,7,2023-07-01,178363.376
1075,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2023,8,2023-08-01,181160.576
1076,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2023,9,2023-09-01,182103.752
1077,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2023,10,2023-10-01,184113.352
1078,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2023,11,2023-11-01,184113.352
1079,Programs - Parents -Online,count sessions on .projuventute.ch,month,0 <= X,2023,12,2023-12-01,184113.352
1080,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2014,1,2014-01-01,23.0
1081,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2014,2,2014-02-01,23.0
1082,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2014,3,2014-03-01,23.0
1083,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2014,4,2014-04-01,23.0
1084,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2014,5,2014-05-01,23.0
1085,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2014,6,2014-06-01,23.0
1086,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2014,7,2014-07-01,23.0
1087,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2014,8,2014-08-01,23.0
1088,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2014,9,2014-09-01,23.0
1089,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2014,10,2014-10-01,23.0
1090,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2014,11,2014-11-01,23.0
1091,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2014,12,2014-12-01,23.0
1092,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2015,1,2015-01-01,37.0
1093,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2015,2,2015-02-01,37.0
1094,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2015,3,2015-03-01,37.0
1095,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2015,4,2015-04-01,37.0
1096,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2015,5,2015-05-01,37.0
1097,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2015,6,2015-06-01,37.0
1098,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2015,7,2015-07-01,37.0
1099,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2015,8,2015-08-01,37.0
1100,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2015,9,2015-09-01,37.0
1101,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2015,10,2015-10-01,37.0
1102,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2015,11,2015-11-01,37.0
1103,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2015,12,2015-12-01,37.0
1104,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2016,1,2016-01-01,45.0
1105,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2016,2,2016-02-01,45.0
1106,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2016,3,2016-03-01,45.0
1107,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2016,4,2016-04-01,45.0
1108,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2016,5,2016-05-01,45.0
1109,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2016,6,2016-06-01,45.0
1110,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2016,7,2016-07-01,45.0
1111,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2016,8,2016-08-01,45.0
1112,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2016,9,2016-09-01,45.0
1113,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2016,10,2016-10-01,45.0
1114,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2016,11,2016-11-01,45.0
1115,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2016,12,2016-12-01,45.0
1116,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2017,1,2017-01-01,52.0
1117,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2017,2,2017-02-01,52.0
1118,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2017,3,2017-03-01,52.0
1119,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2017,4,2017-04-01,52.0
1120,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2017,5,2017-05-01,52.0
1121,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2017,6,2017-06-01,52.0
1122,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2017,7,2017-07-01,52.0
1123,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2017,8,2017-08-01,52.0
1124,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2017,9,2017-09-01,52.0
1125,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2017,10,2017-10-01,52.0
1126,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2017,11,2017-11-01,52.0
1127,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2017,12,2017-12-01,52.0
1128,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2018,1,2018-01-01,59.0
1129,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2018,2,2018-02-01,59.0
1130,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2018,3,2018-03-01,59.0
1131,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2018,4,2018-04-01,59.0
1132,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2018,5,2018-05-01,59.0
1133,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2018,6,2018-06-01,59.0
1134,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2018,7,2018-07-01,59.0
1135,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2018,8,2018-08-01,59.0
1136,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2018,9,2018-09-01,59.0
1137,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2018,10,2018-10-01,59.0
1138,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2018,11,2018-11-01,59.0
1139,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2018,12,2018-12-01,59.0
1140,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2019,1,2019-01-01,68.0
1141,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2019,2,2019-02-01,68.0
1142,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2019,3,2019-03-01,68.0
1143,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2019,4,2019-04-01,68.0
1144,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2019,5,2019-05-01,68.0
1145,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2019,6,2019-06-01,68.0
1146,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2019,7,2019-07-01,68.0
1147,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2019,8,2019-08-01,68.0
1148,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2019,9,2019-09-01,68.0
1149,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2019,10,2019-10-01,68.0
1150,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2019,11,2019-11-01,68.0
1151,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2019,12,2019-12-01,68.0
1152,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2020,1,2020-01-01,70.0
1153,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2020,2,2020-02-01,70.0
1154,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2020,3,2020-03-01,70.0
1155,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2020,4,2020-04-01,70.0
1156,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2020,5,2020-05-01,70.0
1157,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2020,6,2020-06-01,70.0
1158,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2020,7,2020-07-01,70.0
1159,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2020,8,2020-08-01,70.0
1160,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2020,9,2020-09-01,70.0
1161,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2020,10,2020-10-01,70.0
1162,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2020,11,2020-11-01,70.0
1163,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2020,12,2020-12-01,70.0
1164,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2021,1,2021-01-01,72.0
1165,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2021,2,2021-02-01,72.0
1166,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2021,3,2021-03-01,72.0
1167,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2021,4,2021-04-01,72.0
1168,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2021,5,2021-05-01,72.0
1169,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2021,6,2021-06-01,72.0
1170,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2021,7,2021-07-01,72.0
1171,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2021,8,2021-08-01,72.0
1172,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2021,9,2021-09-01,72.0
1173,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2021,10,2021-10-01,72.0
1174,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2021,11,2021-11-01,72.0
1175,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2021,12,2021-12-01,72.0
1176,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2022,1,2022-01-01,65.0
1177,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2022,2,2022-02-01,65.0
1178,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2022,3,2022-03-01,65.0
1179,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2022,4,2022-04-01,65.0
1180,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2022,5,2022-05-01,65.0
1181,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2022,6,2022-06-01,65.0
1182,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2022,7,2022-07-01,65.0
1183,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2022,8,2022-08-01,65.0
1184,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2022,9,2022-09-01,65.0
1185,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2022,10,2022-10-01,65.0
1186,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2022,11,2022-11-01,65.0
1187,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2022,12,2022-12-01,65.0
1188,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2023,1,2023-01-01,35.0
1189,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2023,2,2023-02-01,35.0
1190,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2023,3,2023-03-01,35.0
1191,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2023,4,2023-04-01,35.0
1192,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2023,5,2023-05-01,35.0
1193,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2023,6,2023-06-01,35.0
1194,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2023,7,2023-07-01,35.0
1195,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2023,8,2023-08-01,35.0
1196,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2023,9,2023-09-01,35.0
1197,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2023,10,2023-10-01,35.0
1198,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2023,11,2023-11-01,35.0
1199,Programs - Parents -Online,net promoter score,year,-100 <= X <= 100,2023,12,2023-12-01,35.0
