,kpi,circle,periodicity,unit,initial_value,target_value,date,value,cumulated_value,progress,performance
617,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,12678.360531487091,1039625.5635819413,2014-06-01,101751.84476785842,610762.2756930257,58.23901300719104,25.160094247675513
618,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,12678.360531487091,1039625.5635819413,2014-07-01,105422.59865151392,716184.8743445396,68.50464286025122,30.27458257370663
619,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,12678.360531487091,1039625.5635819413,2014-08-01,106372.6744624388,822557.5488069784,78.8627872854435,35.435163025202066
620,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,12678.360531487091,1039625.5635819413,2014-09-01,113346.32693249833,935903.8757394768,89.89999801992073,40.934064335831486
621,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,12678.360531487091,1039625.5635819413,2014-10-01,114595.0226016698,1050498.8983411465,101.05880173069335,46.49354506211214
622,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,12678.360531487091,1039625.5635819413,2014-11-01,110649.72367471571,1161148.6220158623,111.83342805481603,51.86162294343627
623,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,12678.360531487091,1039625.5635819413,2014-12-01,106687.43113284682,1267836.053148709,122.22222222222223,57.037473548930315
624,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,53827.00884514244,1143823.9379592766,2015-01-01,108672.14098090272,108672.14098090272,5.031677674572369,0.8016154637372042
625,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,53827.00884514244,1143823.9379592766,2015-02-01,110803.05307272436,219475.19405362708,15.197124027047563,6.177131991292629
626,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,53827.00884514244,1143823.9379592766,2015-03-01,108605.72767980788,328080.92173343495,25.16098032598909,11.446047133430566
627,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,53827.00884514244,1143823.9379592766,2015-04-01,112552.91994526716,440633.8416787021,35.48696537594162,16.906456974243355
628,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,53827.00884514244,1143823.9379592766,2015-05-01,112647.1061890221,553280.9478677242,45.8215913900326,22.371436181115413
629,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,53827.00884514244,1143823.9379592766,2015-06-01,112969.11735660594,666250.0652243302,56.18575979630679,27.852037487788888
630,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,53827.00884514244,1143823.9379592766,2015-07-01,107007.02650116212,773257.0917254923,66.00294584912707,33.043392992623396
631,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,53827.00884514244,1143823.9379592766,2015-08-01,111564.02950146265,884821.121226955,76.23820674955303,38.455827648843375
632,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,53827.00884514244,1143823.9379592766,2015-09-01,116229.42196968004,1001050.543196635,86.9014865134825,44.09459987993119
633,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,53827.00884514244,1143823.9379592766,2015-10-01,115177.49549749168,1116228.0386941265,97.4682589897223,49.682338786753924
634,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,53827.00884514244,1143823.9379592766,2015-11-01,112622.53057845667,1228850.5692725831,107.80063035429006,55.14612572863773
635,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,53827.00884514244,1143823.9379592766,2015-12-01,116824.65185597776,1345675.2211285608,118.51851851851856,60.8137750348851
636,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,221067.8110793134,1215872.9609362236,2016-01-01,110615.10604898103,110615.10604898103,-11.102948657455137,0.8958767728462834
637,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,221067.8110793134,1215872.9609362236,2016-02-01,106808.91764142278,217424.02369040382,-0.3662815164792513,6.077621193687605
638,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,221067.8110793134,1215872.9609362236,2016-03-01,106690.9563399844,324114.9800303882,10.358527895226198,11.253642821628286
639,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,221067.8110793134,1215872.9609362236,2016-04-01,112417.40261519216,436532.3826455804,21.658972271832205,16.70747815364022
640,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,221067.8110793134,1215872.9609362236,2016-05-01,111234.7345075338,547767.1171531142,32.840532251043555,22.103937341376085
641,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,221067.8110793134,1215872.9609362236,2016-06-01,116057.09524544484,663824.212398559,44.506846529989346,27.734349286997244
642,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,221067.8110793134,1215872.9609362236,2016-07-01,120528.42534554782,784352.6377441068,56.62262873747835,33.5816840356163
643,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,221067.8110793134,1215872.9609362236,2016-08-01,124074.92747435058,908427.5652184574,69.09491313329166,39.60107433938217
644,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,221067.8110793134,1215872.9609362236,2016-09-01,117707.75349176892,1026135.3187102263,80.9271552068977,45.31156657555847
645,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,221067.8110793134,1215872.9609362236,2016-10-01,121394.92169232156,1147530.2404025479,93.13003953150967,51.20093866253581
646,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,221067.8110793134,1215872.9609362236,2016-11-01,118151.35120754114,1265681.591610089,105.0068730224235,56.932951667198104
647,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,221067.8110793134,1215872.9609362236,2016-12-01,115992.2276356197,1381673.8192457086,116.66666666666666,62.56021661552047
648,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,14580.631882719914,1253934.3419139127,2017-01-01,116427.78081464676,116427.78081464676,8.217762863627003,1.1778737792972918
649,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,14580.631882719914,1253934.3419139127,2017-02-01,122854.51101730326,239282.29183195002,18.13055128092324,7.138056609501467
650,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,14580.631882719914,1253934.3419139127,2017-03-01,115148.9746282849,354431.2664602349,27.421601422322073,12.724411850445428
651,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,14580.631882719914,1253934.3419139127,2017-04-01,122294.35090380083,476725.6173640357,37.289192079772306,18.657418985894754
652,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,14580.631882719914,1253934.3419139127,2017-05-01,123313.5915313981,600039.2088954338,47.23902242548487,24.639873719467655
653,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,14580.631882719914,1253934.3419139127,2017-06-01,124471.71592334785,724510.9248187817,57.282298603696745,30.678513879680423
654,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,14580.631882719914,1253934.3419139127,2017-07-01,125622.33130250708,850133.2561212888,67.418414733074,36.77297517312018
655,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,14580.631882719914,1253934.3419139127,2017-08-01,124207.15719814334,974340.4133194321,77.4403444043877,42.79878049024507
656,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,14580.631882719914,1253934.3419139127,2017-09-01,121790.97887401324,1096131.3921934452,87.26731937434586,48.707366956853654
657,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,14580.631882719914,1253934.3419139127,2017-10-01,123823.10139491358,1219954.4935883589,97.25826065226379,54.71454013108615
658,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,14580.631882719914,1253934.3419139127,2017-11-01,121184.91902143588,1341139.4126097946,107.03633434023342,60.593724115868895
659,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,14580.631882719914,1253934.3419139127,2017-12-01,116923.7756621968,1458063.1882719914,116.4705882352941,66.26618232984785
660,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,0.0,1354922.6215323436,2018-01-01,120511.54318670926,120511.54318670926,8.894348745201205,1.3759940613370178
661,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,0.0,1354922.6215323436,2018-02-01,124389.95509821588,244901.49828492512,18.07494349809843,7.410667664179611
662,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,0.0,1354922.6215323436,2018-03-01,121899.79234617508,366801.2906311002,27.071751906855607,13.324533124478402
663,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,0.0,1354922.6215323436,2018-04-01,123368.5789778248,490169.86960892496,36.1769640434942,19.30965552756832
664,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,0.0,1354922.6215323436,2018-05-01,126450.1103948785,616619.9800038035,45.509608460624854,25.444275824472424
665,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,0.0,1354922.6215323436,2018-06-01,132172.75033614895,748792.7303399525,55.264612047963944,31.856525164371924
666,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,0.0,1354922.6215323436,2018-07-01,129209.3918096362,878002.1221495888,64.80090509940828,38.12500966842446
667,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,0.0,1354922.6215323436,2018-08-01,128110.46882791354,1006112.5909775023,74.25609219216103,44.340180852248515
668,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,0.0,1354922.6215323436,2018-09-01,130652.45758157452,1136765.0485590769,83.89889064465228,50.67867447330898
669,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,0.0,1354922.6215323436,2018-10-01,133186.29151601653,1269951.3400750933,93.72869859083522,57.14009490743961
670,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,0.0,1354922.6215323436,2018-11-01,127744.19820446636,1397695.5382795597,103.15685309754754,63.33749678134577
671,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,0.0,1354922.6215323436,2018-12-01,124689.42973430952,1522384.9680138691,112.35955056179776,69.38669914320052
672,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,90964.35068528839,1228018.7342513935,2019-01-01,119734.7162535673,119734.7162535673,2.53025413595851,1.3383069588398149
673,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,90964.35068528839,1228018.7342513935,2019-02-01,120023.85975755774,239758.57601112506,13.085937442954876,7.161163134150099
674,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,90964.35068528839,1228018.7342513935,2019-03-01,112775.77314132654,352534.3491524516,23.00417660295281,12.632384509531795
675,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,90964.35068528839,1228018.7342513935,2019-04-01,120073.59655207722,472607.9457045288,33.56423408898919,18.4576536234169
676,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,90964.35068528839,1228018.7342513935,2019-05-01,116621.0088081258,589228.9545126546,43.82064842533528,24.11542335920937
677,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,90964.35068528839,1228018.7342513935,2019-06-01,125256.5164870674,714485.470999722,54.83652579210025,30.19213745587171
678,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,90964.35068528839,1228018.7342513935,2019-07-01,124016.93800420858,838502.4090039306,65.74338651895998,36.20871444947574
679,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,90964.35068528839,1228018.7342513935,2019-08-01,132790.64390366903,971293.0529075996,77.42186433170998,42.650940373885895
680,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,90964.35068528839,1228018.7342513935,2019-09-01,130921.462159876,1102214.5150674756,88.93595407553309,49.002484524841954
681,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,90964.35068528839,1228018.7342513935,2019-10-01,139298.31245368603,1241512.8275211616,101.18675882744034,55.76042449210894
682,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,90964.35068528839,1228018.7342513935,2019-11-01,139193.15379453305,1380705.9813156947,113.42831523901553,62.51326277585172
683,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,90964.35068528839,1228018.7342513935,2019-12-01,135366.53010577854,1516072.5114214732,125.33333333333331,69.08045564357754
684,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,16265.345011537484,1415085.016003761,2020-01-01,134214.09174751976,134214.09174751976,8.432019450535593,2.0407616306017644
685,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,16265.345011537484,1415085.016003761,2020-02-01,131075.82411494618,265289.915862466,17.802478476320545,8.399794521422784
686,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,16265.345011537484,1415085.016003761,2020-03-01,134411.5326418649,399701.4485043309,27.411403445650073,14.920656493846726
687,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,16265.345011537484,1415085.016003761,2020-04-01,133158.02375180073,532859.4722561316,36.93071651459969,21.38070554127342
688,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,16265.345011537484,1415085.016003761,2020-05-01,140432.67161239893,673292.1438685305,46.97008574314264,28.19367798496362
689,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,16265.345011537484,1415085.016003761,2020-06-01,142767.55516048337,816059.6990290139,57.1763730953368,35.11992533177772
690,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,16265.345011537484,1415085.016003761,2020-07-01,141469.96549170502,957529.6645207189,67.28989726327734,41.98322121184907
691,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,16265.345011537484,1415085.016003761,2020-08-01,133285.9995076502,1090815.6640283691,76.81835917095889,48.44947889497323
692,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,16265.345011537484,1415085.016003761,2020-09-01,136615.00216017826,1227430.6661885474,86.58480762698277,55.077240329868516
693,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,16265.345011537484,1415085.016003761,2020-10-01,131334.99541045478,1358765.661599002,95.97379450885117,61.44884669717632
694,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,16265.345011537484,1415085.016003761,2020-11-01,129433.7180770803,1488199.3796760824,105.22686127372367,67.72821420061173
695,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,16265.345011537484,1415085.016003761,2020-12-01,138335.1214776658,1626534.5011537482,115.11627906976744,74.43942577125782
696,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,156560.6277166449,1898297.6110643193,2021-01-01,141592.0031594668,141592.0031594668,-0.8594078612494014,2.3986947708350996
697,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,156560.6277166449,1898297.6110643193,2021-02-01,144131.89107425272,285723.89423371956,7.415773320080666,9.391131722088991
698,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,156560.6277166449,1898297.6110643193,2021-03-01,155284.22450684296,441008.1187405625,16.331254015012096,16.924614709758053
699,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,156560.6277166449,1898297.6110643193,2021-04-01,155541.63394126223,596549.7526818247,25.261513602329703,24.470585698711357
700,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,156560.6277166449,1898297.6110643193,2021-05-01,157698.78040254413,754248.5330843688,34.31562348862505,32.12120882615192
701,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,156560.6277166449,1898297.6110643193,2021-06-01,164708.17258433573,918956.7056687046,43.77217026687404,40.11188669465281
702,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,156560.6277166449,1898297.6110643193,2021-07-01,167348.89569949295,1086305.6013681975,53.3803313899067,48.23067701453993
703,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,156560.6277166449,1898297.6110643193,2021-08-01,170223.01571818854,1256528.617086386,63.15350709586286,56.48890283944454
704,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,156560.6277166449,1898297.6110643193,2021-09-01,179144.21954070256,1435672.8366270887,73.43888435164011,65.17993333230484
705,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,156560.6277166449,1898297.6110643193,2021-10-01,180526.0124304491,1616198.8490575377,83.80359579524007,73.93800034004903
706,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,156560.6277166449,1898297.6110643193,2021-11-01,174287.85742028235,1790486.7064778202,93.81015011926294,82.39342852667161
707,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,156560.6277166449,1898297.6110643193,2021-12-01,166521.1399802409,1957007.8464580611,103.37078651685394,90.47206097702153
708,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,84625.42625156435,1540182.757778471,2022-01-01,156332.27171333652,156332.27171333652,4.926418486487946,3.113806449029798
709,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,84625.42625156435,1540182.757778471,2022-02-01,140810.37590843346,297142.64762177,14.600401974360647,9.945102897605764
710,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,84625.42625156435,1540182.757778471,2022-03-01,136138.33261955465,433280.98024132464,23.953405780589495,16.54973911236725
711,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,84625.42625156435,1540182.757778471,2022-04-01,139729.0587637006,573010.0390050253,33.553100394962556,23.328576373025122
712,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,84625.42625156435,1540182.757778471,2022-05-01,139049.89328238173,712059.932287407,43.106134842359815,30.07446449402907
713,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,84625.42625156435,1540182.757778471,2022-06-01,135248.59597869875,847308.5282661058,52.39801177837995,36.63593588719531
714,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,84625.42625156435,1540182.757778471,2022-07-01,139721.69687554945,987030.2251416552,61.99720061479484,43.41441599206791
715,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,84625.42625156435,1540182.757778471,2022-08-01,134284.89416396318,1121315.1193056183,71.22286910997502,49.929134205704464
716,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,84625.42625156435,1540182.757778471,2022-09-01,131346.37388432017,1252661.4931899386,80.24665477883187,56.30129259006077
717,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,84625.42625156435,1540182.757778471,2022-10-01,137606.9544431818,1390268.4476331205,89.70055614449156,62.97717775209137
718,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,84625.42625156435,1540182.757778471,2022-11-01,144288.15264036012,1534556.6002734806,99.6134705666943,69.97719560123515
719,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,84625.42625156435,1540182.757778471,2022-12-01,157951.92475780603,1692508.5250312868,110.46511627906976,77.64009981324725
720,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,279942.37402520725,1787324.3880070923,2023-01-01,170646.9267582711,170646.9267582711,-7.250680070025674,3.8082698473424417
721,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,279942.37402520725,1787324.3880070923,2023-02-01,176191.59035870744,346838.51711697853,4.437902434238227,12.356056029442266
722,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,279942.37402520725,1787324.3880070923,2023-03-01,179602.0,526440.5171169785,16.35273214124562,21.069295354610905
723,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,279942.37402520725,1787324.3880070923,2023-04-01,182701.2,709141.7171169785,28.473163346164824,29.9328897499712
724,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,279942.37402520725,1787324.3880070923,2023-05-01,174762.0,883903.7171169785,40.06690656314474,38.411320563353684
725,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,279942.37402520725,1787324.3880070923,2023-06-01,175531.4,1059435.1171169784,51.71169191760959,46.92707816784531
726,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,279942.37402520725,1787324.3880070923,2023-07-01,178363.376,1237798.4931169783,63.54435108068645,55.5802266958853
727,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,279942.37402520725,1787324.3880070923,2023-08-01,181160.576,1418959.0691169784,75.56257700614036,64.369079019208
728,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,279942.37402520725,1787324.3880070923,2023-09-01,182103.752,1601062.8211169785,87.64337340087486,73.20368872949606
729,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,279942.37402520725,1787324.3880070923,2023-10-01,184113.352,1785176.1731169785,99.85748702915467,82.1357924863307
730,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,279942.37402520725,1787324.3880070923,2023-11-01,184113.352,1969289.5251169784,112.07160065743447,91.06789624316535
731,count sessions on .projuventute.ch,Programs - Parents -Online,month,amount,279942.37402520725,1787324.3880070923,2023-12-01,184113.352,2153402.8771169786,124.28571428571429,100.0
732,net promoter score,Programs - Parents -Online,year,score,-100,100,2014-12-01,23.0,23.0,61.5,0.0
733,net promoter score,Programs - Parents -Online,year,score,-100,100,2015-12-01,37.0,37.0,68.5,28.57142857142857
734,net promoter score,Programs - Parents -Online,year,score,-100,100,2016-12-01,45.0,45.0,72.5,44.89795918367347
735,net promoter score,Programs - Parents -Online,year,score,-100,100,2017-12-01,52.0,52.0,76.0,59.183673469387756
736,net promoter score,Programs - Parents -Online,year,score,-100,100,2018-12-01,59.0,59.0,79.5,73.46938775510205
737,net promoter score,Programs - Parents -Online,year,score,-100,100,2019-12-01,68.0,68.0,84.0,91.83673469387756
738,net promoter score,Programs - Parents -Online,year,score,-100,100,2020-12-01,70.0,70.0,85.0,95.91836734693877
739,net promoter score,Programs - Parents -Online,year,score,-100,100,2021-12-01,72.0,72.0,86.0,100.0
740,net promoter score,Programs - Parents -Online,year,score,-100,100,2022-12-01,65.0,65.0,82.5,85.71428571428571
741,net promoter score,Programs - Parents -Online,year,score,-100,100,2023-12-01,35.0,35.0,67.5,24.489795918367346
