,circle,kpi,periodicity,range,period_year,period_month,date,value
886,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2020,11,2020-11-01,44.83
887,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2020,12,2020-12-01,44.83
996,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2021,1,2021-01-01,46.0
997,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2021,2,2021-02-01,46.0
998,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2021,3,2021-03-01,46.0
999,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2021,4,2021-04-01,44.9
1000,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2021,5,2021-05-01,44.9
1001,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2021,6,2021-06-01,44.9
1002,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2021,7,2021-07-01,43.6
1003,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2021,8,2021-08-01,43.6
1004,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2021,9,2021-09-01,43.6
1005,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2021,10,2021-10-01,44.83
1006,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2021,11,2021-11-01,44.83
1007,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2021,12,2021-12-01,44.83
1116,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2022,1,2022-01-01,46.0
1117,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2022,2,2022-02-01,46.0
1118,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2022,3,2022-03-01,46.0
1119,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2022,4,2022-04-01,44.9
1120,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2022,5,2022-05-01,44.9
1121,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2022,6,2022-06-01,44.9
1122,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2022,7,2022-07-01,43.6
1123,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2022,8,2022-08-01,43.6
1124,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2022,9,2022-09-01,43.6
1125,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2022,10,2022-10-01,44.83
1126,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2022,11,2022-11-01,44.83
1127,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2022,12,2022-12-01,44.83
36,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2023,1,2023-01-01,46.0
37,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2023,2,2023-02-01,46.0
38,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2023,3,2023-03-01,46.0
39,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2023,4,2023-04-01,44.9
40,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2023,5,2023-05-01,44.9
41,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2023,6,2023-06-01,44.9
42,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2023,7,2023-07-01,43.6
43,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2023,8,2023-08-01,43.6
44,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2023,9,2023-09-01,43.6
45,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2023,10,2023-10-01,44.83
46,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2023,11,2023-11-01,44.83
47,Programs - Children - Counceling,reachability,quarter,0 <= % <= 100,2023,12,2023-12-01,44.83
120,HR,share of teams constituted as circles,month,0 <= % <= 100,2014,1,2014-01-01,35.0
121,HR,share of teams constituted as circles,month,0 <= % <= 100,2014,2,2014-02-01,50.0
122,HR,share of teams constituted as circles,month,0 <= % <= 100,2014,3,2014-03-01,50.0
123,HR,share of teams constituted as circles,month,0 <= % <= 100,2014,4,2014-04-01,55.0
124,HR,share of teams constituted as circles,month,0 <= % <= 100,2014,5,2014-05-01,70.0
125,HR,share of teams constituted as circles,month,0 <= % <= 100,2014,6,2014-06-01,80.0
126,HR,share of teams constituted as circles,month,0 <= % <= 100,2014,7,2014-07-01,85.0
127,HR,share of teams constituted as circles,month,0 <= % <= 100,2014,8,2014-08-01,90.0
128,HR,share of teams constituted as circles,month,0 <= % <= 100,2014,9,2014-09-01,64.38
129,HR,share of teams constituted as circles,month,0 <= % <= 100,2014,10,2014-10-01,90.0
130,HR,share of teams constituted as circles,month,0 <= % <= 100,2014,11,2014-11-01,64.38
131,HR,share of teams constituted as circles,month,0 <= % <= 100,2014,12,2014-12-01,80.0
240,HR,share of teams constituted as circles,month,0 <= % <= 100,2015,1,2015-01-01,35.0
241,HR,share of teams constituted as circles,month,0 <= % <= 100,2015,2,2015-02-01,50.0
242,HR,share of teams constituted as circles,month,0 <= % <= 100,2015,3,2015-03-01,50.0
243,HR,share of teams constituted as circles,month,0 <= % <= 100,2015,4,2015-04-01,55.0
244,HR,share of teams constituted as circles,month,0 <= % <= 100,2015,5,2015-05-01,70.0
245,HR,share of teams constituted as circles,month,0 <= % <= 100,2015,6,2015-06-01,80.0
246,HR,share of teams constituted as circles,month,0 <= % <= 100,2015,7,2015-07-01,85.0
247,HR,share of teams constituted as circles,month,0 <= % <= 100,2015,8,2015-08-01,90.0
248,HR,share of teams constituted as circles,month,0 <= % <= 100,2015,9,2015-09-01,64.38
249,HR,share of teams constituted as circles,month,0 <= % <= 100,2015,10,2015-10-01,90.0
250,HR,share of teams constituted as circles,month,0 <= % <= 100,2015,11,2015-11-01,64.38
251,HR,share of teams constituted as circles,month,0 <= % <= 100,2015,12,2015-12-01,80.0
360,HR,share of teams constituted as circles,month,0 <= % <= 100,2016,1,2016-01-01,35.0
361,HR,share of teams constituted as circles,month,0 <= % <= 100,2016,2,2016-02-01,50.0
362,HR,share of teams constituted as circles,month,0 <= % <= 100,2016,3,2016-03-01,50.0
363,HR,share of teams constituted as circles,month,0 <= % <= 100,2016,4,2016-04-01,55.0
364,HR,share of teams constituted as circles,month,0 <= % <= 100,2016,5,2016-05-01,70.0
365,HR,share of teams constituted as circles,month,0 <= % <= 100,2016,6,2016-06-01,80.0
366,HR,share of teams constituted as circles,month,0 <= % <= 100,2016,7,2016-07-01,85.0
367,HR,share of teams constituted as circles,month,0 <= % <= 100,2016,8,2016-08-01,90.0
368,HR,share of teams constituted as circles,month,0 <= % <= 100,2016,9,2016-09-01,64.38
369,HR,share of teams constituted as circles,month,0 <= % <= 100,2016,10,2016-10-01,90.0
370,HR,share of teams constituted as circles,month,0 <= % <= 100,2016,11,2016-11-01,64.38
371,HR,share of teams constituted as circles,month,0 <= % <= 100,2016,12,2016-12-01,80.0
480,HR,share of teams constituted as circles,month,0 <= % <= 100,2017,1,2017-01-01,35.0
481,HR,share of teams constituted as circles,month,0 <= % <= 100,2017,2,2017-02-01,50.0
482,HR,share of teams constituted as circles,month,0 <= % <= 100,2017,3,2017-03-01,50.0
483,HR,share of teams constituted as circles,month,0 <= % <= 100,2017,4,2017-04-01,55.0
484,HR,share of teams constituted as circles,month,0 <= % <= 100,2017,5,2017-05-01,70.0
485,HR,share of teams constituted as circles,month,0 <= % <= 100,2017,6,2017-06-01,80.0
486,HR,share of teams constituted as circles,month,0 <= % <= 100,2017,7,2017-07-01,85.0
487,HR,share of teams constituted as circles,month,0 <= % <= 100,2017,8,2017-08-01,90.0
488,HR,share of teams constituted as circles,month,0 <= % <= 100,2017,9,2017-09-01,64.38
489,HR,share of teams constituted as circles,month,0 <= % <= 100,2017,10,2017-10-01,90.0
490,HR,share of teams constituted as circles,month,0 <= % <= 100,2017,11,2017-11-01,64.38
491,HR,share of teams constituted as circles,month,0 <= % <= 100,2017,12,2017-12-01,80.0
600,HR,share of teams constituted as circles,month,0 <= % <= 100,2018,1,2018-01-01,35.0
601,HR,share of teams constituted as circles,month,0 <= % <= 100,2018,2,2018-02-01,50.0
602,HR,share of teams constituted as circles,month,0 <= % <= 100,2018,3,2018-03-01,50.0
603,HR,share of teams constituted as circles,month,0 <= % <= 100,2018,4,2018-04-01,55.0
604,HR,share of teams constituted as circles,month,0 <= % <= 100,2018,5,2018-05-01,70.0
605,HR,share of teams constituted as circles,month,0 <= % <= 100,2018,6,2018-06-01,80.0
606,HR,share of teams constituted as circles,month,0 <= % <= 100,2018,7,2018-07-01,85.0
607,HR,share of teams constituted as circles,month,0 <= % <= 100,2018,8,2018-08-01,90.0
608,HR,share of teams constituted as circles,month,0 <= % <= 100,2018,9,2018-09-01,64.38
609,HR,share of teams constituted as circles,month,0 <= % <= 100,2018,10,2018-10-01,90.0
610,HR,share of teams constituted as circles,month,0 <= % <= 100,2018,11,2018-11-01,64.38
611,HR,share of teams constituted as circles,month,0 <= % <= 100,2018,12,2018-12-01,80.0
720,HR,share of teams constituted as circles,month,0 <= % <= 100,2019,1,2019-01-01,35.0
721,HR,share of teams constituted as circles,month,0 <= % <= 100,2019,2,2019-02-01,50.0
722,HR,share of teams constituted as circles,month,0 <= % <= 100,2019,3,2019-03-01,50.0
723,HR,share of teams constituted as circles,month,0 <= % <= 100,2019,4,2019-04-01,55.0
724,HR,share of teams constituted as circles,month,0 <= % <= 100,2019,5,2019-05-01,70.0
725,HR,share of teams constituted as circles,month,0 <= % <= 100,2019,6,2019-06-01,80.0
726,HR,share of teams constituted as circles,month,0 <= % <= 100,2019,7,2019-07-01,85.0
727,HR,share of teams constituted as circles,month,0 <= % <= 100,2019,8,2019-08-01,90.0
728,HR,share of teams constituted as circles,month,0 <= % <= 100,2019,9,2019-09-01,64.38
729,HR,share of teams constituted as circles,month,0 <= % <= 100,2019,10,2019-10-01,90.0
730,HR,share of teams constituted as circles,month,0 <= % <= 100,2019,11,2019-11-01,64.38
731,HR,share of teams constituted as circles,month,0 <= % <= 100,2019,12,2019-12-01,80.0
840,HR,share of teams constituted as circles,month,0 <= % <= 100,2020,1,2020-01-01,35.0
841,HR,share of teams constituted as circles,month,0 <= % <= 100,2020,2,2020-02-01,50.0
842,HR,share of teams constituted as circles,month,0 <= % <= 100,2020,3,2020-03-01,50.0
843,HR,share of teams constituted as circles,month,0 <= % <= 100,2020,4,2020-04-01,55.0
844,HR,share of teams constituted as circles,month,0 <= % <= 100,2020,5,2020-05-01,70.0
845,HR,share of teams constituted as circles,month,0 <= % <= 100,2020,6,2020-06-01,80.0
846,HR,share of teams constituted as circles,month,0 <= % <= 100,2020,7,2020-07-01,85.0
847,HR,share of teams constituted as circles,month,0 <= % <= 100,2020,8,2020-08-01,90.0
848,HR,share of teams constituted as circles,month,0 <= % <= 100,2020,9,2020-09-01,64.38
849,HR,share of teams constituted as circles,month,0 <= % <= 100,2020,10,2020-10-01,90.0
850,HR,share of teams constituted as circles,month,0 <= % <= 100,2020,11,2020-11-01,64.38
851,HR,share of teams constituted as circles,month,0 <= % <= 100,2020,12,2020-12-01,80.0
960,HR,share of teams constituted as circles,month,0 <= % <= 100,2021,1,2021-01-01,35.0
961,HR,share of teams constituted as circles,month,0 <= % <= 100,2021,2,2021-02-01,50.0
962,HR,share of teams constituted as circles,month,0 <= % <= 100,2021,3,2021-03-01,50.0
963,HR,share of teams constituted as circles,month,0 <= % <= 100,2021,4,2021-04-01,55.0
964,HR,share of teams constituted as circles,month,0 <= % <= 100,2021,5,2021-05-01,70.0
965,HR,share of teams constituted as circles,month,0 <= % <= 100,2021,6,2021-06-01,80.0
966,HR,share of teams constituted as circles,month,0 <= % <= 100,2021,7,2021-07-01,85.0
967,HR,share of teams constituted as circles,month,0 <= % <= 100,2021,8,2021-08-01,90.0
968,HR,share of teams constituted as circles,month,0 <= % <= 100,2021,9,2021-09-01,64.38
969,HR,share of teams constituted as circles,month,0 <= % <= 100,2021,10,2021-10-01,90.0
970,HR,share of teams constituted as circles,month,0 <= % <= 100,2021,11,2021-11-01,64.38
971,HR,share of teams constituted as circles,month,0 <= % <= 100,2021,12,2021-12-01,80.0
1080,HR,share of teams constituted as circles,month,0 <= % <= 100,2022,1,2022-01-01,35.0
1081,HR,share of teams constituted as circles,month,0 <= % <= 100,2022,2,2022-02-01,50.0
1082,HR,share of teams constituted as circles,month,0 <= % <= 100,2022,3,2022-03-01,50.0
1083,HR,share of teams constituted as circles,month,0 <= % <= 100,2022,4,2022-04-01,55.0
1084,HR,share of teams constituted as circles,month,0 <= % <= 100,2022,5,2022-05-01,70.0
1085,HR,share of teams constituted as circles,month,0 <= % <= 100,2022,6,2022-06-01,80.0
1086,HR,share of teams constituted as circles,month,0 <= % <= 100,2022,7,2022-07-01,85.0
1087,HR,share of teams constituted as circles,month,0 <= % <= 100,2022,8,2022-08-01,90.0
1088,HR,share of teams constituted as circles,month,0 <= % <= 100,2022,9,2022-09-01,64.38
1089,HR,share of teams constituted as circles,month,0 <= % <= 100,2022,10,2022-10-01,90.0
1090,HR,share of teams constituted as circles,month,0 <= % <= 100,2022,11,2022-11-01,64.38
1091,HR,share of teams constituted as circles,month,0 <= % <= 100,2022,12,2022-12-01,80.0
0,HR,share of teams constituted as circles,month,0 <= % <= 100,2023,1,2023-01-01,35.0
1,HR,share of teams constituted as circles,month,0 <= % <= 100,2023,2,2023-02-01,50.0
2,HR,share of teams constituted as circles,month,0 <= % <= 100,2023,3,2023-03-01,50.0
3,HR,share of teams constituted as circles,month,0 <= % <= 100,2023,4,2023-04-01,55.0
4,HR,share of teams constituted as circles,month,0 <= % <= 100,2023,5,2023-05-01,70.0
5,HR,share of teams constituted as circles,month,0 <= % <= 100,2023,6,2023-06-01,80.0
6,HR,share of teams constituted as circles,month,0 <= % <= 100,2023,7,2023-07-01,85.0
7,HR,share of teams constituted as circles,month,0 <= % <= 100,2023,8,2023-08-01,90.0
8,HR,share of teams constituted as circles,month,0 <= % <= 100,2023,9,2023-09-01,90.0
9,HR,share of teams constituted as circles,month,0 <= % <= 100,2023,10,2023-10-01,90.0
10,HR,share of teams constituted as circles,month,0 <= % <= 100,2023,11,2023-11-01,95.0
11,HR,share of teams constituted as circles,month,0 <= % <= 100,2023,12,2023-12-01,95.0
132,HR,share short tern leave,month,0 <= % <= 100,2014,1,2014-01-01,2.04
133,HR,share short tern leave,month,0 <= % <= 100,2014,2,2014-02-01,2.2
134,HR,share short tern leave,month,0 <= % <= 100,2014,3,2014-03-01,2.54
135,HR,share short tern leave,month,0 <= % <= 100,2014,4,2014-04-01,2.17
136,HR,share short tern leave,month,0 <= % <= 100,2014,5,2014-05-01,3.3
137,HR,share short tern leave,month,0 <= % <= 100,2014,6,2014-06-01,2.58
138,HR,share short tern leave,month,0 <= % <= 100,2014,7,2014-07-01,2.04
139,HR,share short tern leave,month,0 <= % <= 100,2014,8,2014-08-01,0.93
140,HR,share short tern leave,month,0 <= % <= 100,2014,9,2014-09-01,2.22
141,HR,share short tern leave,month,0 <= % <= 100,2014,10,2014-10-01,0.93
142,HR,share short tern leave,month,0 <= % <= 100,2014,11,2014-11-01,2.22
143,HR,share short tern leave,month,0 <= % <= 100,2014,12,2014-12-01,2.58
252,HR,share short tern leave,month,0 <= % <= 100,2015,1,2015-01-01,2.04
253,HR,share short tern leave,month,0 <= % <= 100,2015,2,2015-02-01,2.2
254,HR,share short tern leave,month,0 <= % <= 100,2015,3,2015-03-01,2.54
255,HR,share short tern leave,month,0 <= % <= 100,2015,4,2015-04-01,2.17
256,HR,share short tern leave,month,0 <= % <= 100,2015,5,2015-05-01,3.3
257,HR,share short tern leave,month,0 <= % <= 100,2015,6,2015-06-01,2.58
258,HR,share short tern leave,month,0 <= % <= 100,2015,7,2015-07-01,2.04
259,HR,share short tern leave,month,0 <= % <= 100,2015,8,2015-08-01,0.93
260,HR,share short tern leave,month,0 <= % <= 100,2015,9,2015-09-01,2.22
261,HR,share short tern leave,month,0 <= % <= 100,2015,10,2015-10-01,0.93
262,HR,share short tern leave,month,0 <= % <= 100,2015,11,2015-11-01,2.22
263,HR,share short tern leave,month,0 <= % <= 100,2015,12,2015-12-01,2.58
372,HR,share short tern leave,month,0 <= % <= 100,2016,1,2016-01-01,2.04
373,HR,share short tern leave,month,0 <= % <= 100,2016,2,2016-02-01,2.2
374,HR,share short tern leave,month,0 <= % <= 100,2016,3,2016-03-01,2.54
375,HR,share short tern leave,month,0 <= % <= 100,2016,4,2016-04-01,2.17
376,HR,share short tern leave,month,0 <= % <= 100,2016,5,2016-05-01,3.3
377,HR,share short tern leave,month,0 <= % <= 100,2016,6,2016-06-01,2.58
378,HR,share short tern leave,month,0 <= % <= 100,2016,7,2016-07-01,2.04
379,HR,share short tern leave,month,0 <= % <= 100,2016,8,2016-08-01,0.93
380,HR,share short tern leave,month,0 <= % <= 100,2016,9,2016-09-01,2.22
381,HR,share short tern leave,month,0 <= % <= 100,2016,10,2016-10-01,0.93
382,HR,share short tern leave,month,0 <= % <= 100,2016,11,2016-11-01,2.22
383,HR,share short tern leave,month,0 <= % <= 100,2016,12,2016-12-01,2.58
492,HR,share short tern leave,month,0 <= % <= 100,2017,1,2017-01-01,2.04
493,HR,share short tern leave,month,0 <= % <= 100,2017,2,2017-02-01,2.2
494,HR,share short tern leave,month,0 <= % <= 100,2017,3,2017-03-01,2.54
495,HR,share short tern leave,month,0 <= % <= 100,2017,4,2017-04-01,2.17
496,HR,share short tern leave,month,0 <= % <= 100,2017,5,2017-05-01,3.3
497,HR,share short tern leave,month,0 <= % <= 100,2017,6,2017-06-01,2.58
498,HR,share short tern leave,month,0 <= % <= 100,2017,7,2017-07-01,2.04
499,HR,share short tern leave,month,0 <= % <= 100,2017,8,2017-08-01,0.93
500,HR,share short tern leave,month,0 <= % <= 100,2017,9,2017-09-01,2.22
501,HR,share short tern leave,month,0 <= % <= 100,2017,10,2017-10-01,0.93
502,HR,share short tern leave,month,0 <= % <= 100,2017,11,2017-11-01,2.22
503,HR,share short tern leave,month,0 <= % <= 100,2017,12,2017-12-01,2.58
612,HR,share short tern leave,month,0 <= % <= 100,2018,1,2018-01-01,2.04
613,HR,share short tern leave,month,0 <= % <= 100,2018,2,2018-02-01,2.2
614,HR,share short tern leave,month,0 <= % <= 100,2018,3,2018-03-01,2.54
615,HR,share short tern leave,month,0 <= % <= 100,2018,4,2018-04-01,2.17
616,HR,share short tern leave,month,0 <= % <= 100,2018,5,2018-05-01,3.3
617,HR,share short tern leave,month,0 <= % <= 100,2018,6,2018-06-01,2.58
618,HR,share short tern leave,month,0 <= % <= 100,2018,7,2018-07-01,2.04
619,HR,share short tern leave,month,0 <= % <= 100,2018,8,2018-08-01,0.93
620,HR,share short tern leave,month,0 <= % <= 100,2018,9,2018-09-01,2.22
621,HR,share short tern leave,month,0 <= % <= 100,2018,10,2018-10-01,0.93
622,HR,share short tern leave,month,0 <= % <= 100,2018,11,2018-11-01,2.22
623,HR,share short tern leave,month,0 <= % <= 100,2018,12,2018-12-01,2.58
732,HR,share short tern leave,month,0 <= % <= 100,2019,1,2019-01-01,2.04
733,HR,share short tern leave,month,0 <= % <= 100,2019,2,2019-02-01,2.2
734,HR,share short tern leave,month,0 <= % <= 100,2019,3,2019-03-01,2.54
735,HR,share short tern leave,month,0 <= % <= 100,2019,4,2019-04-01,2.17
736,HR,share short tern leave,month,0 <= % <= 100,2019,5,2019-05-01,3.3
737,HR,share short tern leave,month,0 <= % <= 100,2019,6,2019-06-01,2.58
738,HR,share short tern leave,month,0 <= % <= 100,2019,7,2019-07-01,2.04
739,HR,share short tern leave,month,0 <= % <= 100,2019,8,2019-08-01,0.93
740,HR,share short tern leave,month,0 <= % <= 100,2019,9,2019-09-01,2.22
741,HR,share short tern leave,month,0 <= % <= 100,2019,10,2019-10-01,0.93
742,HR,share short tern leave,month,0 <= % <= 100,2019,11,2019-11-01,2.22
743,HR,share short tern leave,month,0 <= % <= 100,2019,12,2019-12-01,2.58
852,HR,share short tern leave,month,0 <= % <= 100,2020,1,2020-01-01,2.04
853,HR,share short tern leave,month,0 <= % <= 100,2020,2,2020-02-01,2.2
854,HR,share short tern leave,month,0 <= % <= 100,2020,3,2020-03-01,2.54
855,HR,share short tern leave,month,0 <= % <= 100,2020,4,2020-04-01,2.17
856,HR,share short tern leave,month,0 <= % <= 100,2020,5,2020-05-01,3.3
857,HR,share short tern leave,month,0 <= % <= 100,2020,6,2020-06-01,2.58
858,HR,share short tern leave,month,0 <= % <= 100,2020,7,2020-07-01,2.04
859,HR,share short tern leave,month,0 <= % <= 100,2020,8,2020-08-01,0.93
860,HR,share short tern leave,month,0 <= % <= 100,2020,9,2020-09-01,2.22
861,HR,share short tern leave,month,0 <= % <= 100,2020,10,2020-10-01,0.93
862,HR,share short tern leave,month,0 <= % <= 100,2020,11,2020-11-01,2.22
863,HR,share short tern leave,month,0 <= % <= 100,2020,12,2020-12-01,2.58
972,HR,share short tern leave,month,0 <= % <= 100,2021,1,2021-01-01,2.04
973,HR,share short tern leave,month,0 <= % <= 100,2021,2,2021-02-01,2.2
974,HR,share short tern leave,month,0 <= % <= 100,2021,3,2021-03-01,2.54
975,HR,share short tern leave,month,0 <= % <= 100,2021,4,2021-04-01,2.17
976,HR,share short tern leave,month,0 <= % <= 100,2021,5,2021-05-01,3.3
977,HR,share short tern leave,month,0 <= % <= 100,2021,6,2021-06-01,2.58
978,HR,share short tern leave,month,0 <= % <= 100,2021,7,2021-07-01,2.04
979,HR,share short tern leave,month,0 <= % <= 100,2021,8,2021-08-01,0.93
980,HR,share short tern leave,month,0 <= % <= 100,2021,9,2021-09-01,2.22
981,HR,share short tern leave,month,0 <= % <= 100,2021,10,2021-10-01,0.93
982,HR,share short tern leave,month,0 <= % <= 100,2021,11,2021-11-01,2.22
983,HR,share short tern leave,month,0 <= % <= 100,2021,12,2021-12-01,2.58
1092,HR,share short tern leave,month,0 <= % <= 100,2022,1,2022-01-01,2.04
1093,HR,share short tern leave,month,0 <= % <= 100,2022,2,2022-02-01,2.2
1094,HR,share short tern leave,month,0 <= % <= 100,2022,3,2022-03-01,2.54
1095,HR,share short tern leave,month,0 <= % <= 100,2022,4,2022-04-01,2.17
1096,HR,share short tern leave,month,0 <= % <= 100,2022,5,2022-05-01,3.3
1097,HR,share short tern leave,month,0 <= % <= 100,2022,6,2022-06-01,2.58
1098,HR,share short tern leave,month,0 <= % <= 100,2022,7,2022-07-01,2.04
1099,HR,share short tern leave,month,0 <= % <= 100,2022,8,2022-08-01,0.93
1100,HR,share short tern leave,month,0 <= % <= 100,2022,9,2022-09-01,2.22
1101,HR,share short tern leave,month,0 <= % <= 100,2022,10,2022-10-01,0.93
1102,HR,share short tern leave,month,0 <= % <= 100,2022,11,2022-11-01,2.22
1103,HR,share short tern leave,month,0 <= % <= 100,2022,12,2022-12-01,2.58
12,HR,share short tern leave,month,0 <= % <= 100,2023,1,2023-01-01,2.04
13,HR,share short tern leave,month,0 <= % <= 100,2023,2,2023-02-01,2.2
14,HR,share short tern leave,month,0 <= % <= 100,2023,3,2023-03-01,2.54
15,HR,share short tern leave,month,0 <= % <= 100,2023,4,2023-04-01,2.17
16,HR,share short tern leave,month,0 <= % <= 100,2023,5,2023-05-01,3.3
17,HR,share short tern leave,month,0 <= % <= 100,2023,6,2023-06-01,2.58
18,HR,share short tern leave,month,0 <= % <= 100,2023,7,2023-07-01,2.04
19,HR,share short tern leave,month,0 <= % <= 100,2023,8,2023-08-01,0.93
20,HR,share short tern leave,month,0 <= % <= 100,2023,9,2023-09-01,0.93
21,HR,share short tern leave,month,0 <= % <= 100,2023,10,2023-10-01,0.8
22,HR,share short tern leave,month,0 <= % <= 100,2023,11,2023-11-01,0.8
23,HR,share short tern leave,month,0 <= % <= 100,2023,12,2023-12-01,1.0
